commit,arch,board_repr,lanes,depth,precision,state_id,category,root_candidates,leaf_candidates,rotation,x,y,score,no_move,core_cycles,request_interval_cycles,driver
2205499d3ff2089b826a7aa6ee6d468998dfda09-dirty,0,0,1,1,0,802,blocked_spawn,17,0,1,6,0,-9045,0,3275,3277,native
2205499d3ff2089b826a7aa6ee6d468998dfda09-dirty,0,0,1,1,0,801,equal_scores,34,0,1,4,2,-2427,0,9457,9459,native
2205499d3ff2089b826a7aa6ee6d468998dfda09-dirty,0,0,1,1,0,0,heuristic_trajectory,17,0,0,5,2,-1815,0,4755,4757,native
2205499d3ff2089b826a7aa6ee6d468998dfda09-dirty,0,0,1,1,0,600,high_stack_holes,34,0,1,4,16,-9873,0,3997,3999,native
2205499d3ff2089b826a7aa6ee6d468998dfda09-dirty,0,0,1,1,0,800,last_candidate_winner,17,0,1,9,1,-4671,0,4590,4592,native
2205499d3ff2089b826a7aa6ee6d468998dfda09-dirty,0,0,1,1,0,839,no_move,34,0,0,0,0,0,1,463,465,native
2205499d3ff2089b826a7aa6ee6d468998dfda09-dirty,0,0,1,1,0,300,random_trajectory,34,0,2,7,5,-6045,0,9237,9239,native
2205499d3ff2089b826a7aa6ee6d468998dfda09-dirty,0,0,1,1,0,845,walls,34,0,0,1,0,-888,0,9550,9552,native
2205499d3ff2089b826a7aa6ee6d468998dfda09-dirty,0,0,1,1,0,817,wells,9,0,0,0,6,-3210,0,2492,2494,native
2205499d3ff2089b826a7aa6ee6d468998dfda09-dirty,0,0,1,1,0,806,blocked_spawn,34,0,1,8,0,-10191,0,3775,3777,native
2205499d3ff2089b826a7aa6ee6d468998dfda09-dirty,0,0,1,1,0,805,equal_scores,17,0,0,1,0,-894,0,4779,4781,native
2205499d3ff2089b826a7aa6ee6d468998dfda09-dirty,0,0,1,1,0,1,heuristic_trajectory,17,0,1,0,3,-2150,0,4723,4725,native
