commit,arch,board_repr,lanes,depth,precision,state_id,category,root_candidates,leaf_candidates,rotation,x,y,score,no_move,core_cycles,request_interval_cycles,driver
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,802,blocked_spawn,17,0,1,6,0,-8766,0,603,605,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,801,equal_scores,34,0,1,4,2,-2298,0,1538,1540,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,0,heuristic_trajectory,17,0,0,5,2,-1722,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,600,high_stack_holes,34,0,1,4,16,-9378,0,858,860,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,800,last_candidate_winner,17,0,1,9,1,-4392,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,839,no_move,34,0,0,0,0,0,1,382,384,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,300,random_trajectory,34,0,2,7,5,-5790,0,1538,1540,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,845,walls,34,0,0,1,0,-840,0,1538,1540,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,817,wells,9,0,0,0,6,-3036,0,413,415,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,806,blocked_spawn,34,0,1,8,0,-9798,0,824,826,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,805,equal_scores,17,0,0,1,0,-852,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,1,heuristic_trajectory,17,0,1,0,3,-2032,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,601,high_stack_holes,34,0,3,0,16,-11292,0,790,792,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,803,last_candidate_winner,9,0,0,8,8,-4800,0,413,415,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,882,no_move,17,0,0,0,0,0,1,195,197,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,301,random_trajectory,34,0,1,7,4,-4788,0,1538,1540,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,851,walls,34,0,0,6,0,-840,0,1538,1540,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,827,wells,17,0,1,3,5,-2952,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,808,blocked_spawn,17,0,1,1,0,-9738,0,501,503,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,809,equal_scores,9,0,0,2,2,-1344,0,413,415,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,2,2,heuristic_trajectory,17,0,0,5,2,-1426,0,773,775,native
