commit,arch,board_repr,lanes,depth,precision,state_id,category,root_candidates,leaf_candidates,rotation,x,y,score,no_move,core_cycles,request_interval_cycles,driver
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,802,blocked_spawn,17,0,1,6,0,-9776,0,603,605,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,801,equal_scores,34,0,1,4,2,-2960,0,1538,1540,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,0,heuristic_trajectory,17,0,0,5,2,-2192,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,600,high_stack_holes,34,0,1,4,16,-11856,0,858,860,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,800,last_candidate_winner,17,0,1,9,1,-5824,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,839,no_move,34,0,0,0,0,0,1,382,384,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,300,random_trajectory,34,0,2,7,5,-6960,0,1538,1540,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,845,walls,34,0,0,1,0,-1088,0,1538,1540,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,817,wells,9,0,0,0,6,-3936,0,413,415,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,806,blocked_spawn,34,0,1,8,0,-11504,0,824,826,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,805,equal_scores,17,0,0,1,0,-1056,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,1,heuristic_trajectory,17,0,1,0,3,-2624,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,601,high_stack_holes,34,0,3,0,16,-13088,0,790,792,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,803,last_candidate_winner,9,0,0,8,8,-6208,0,413,415,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,882,no_move,17,0,0,0,0,0,1,195,197,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,301,random_trajectory,34,0,1,7,4,-5792,0,1538,1540,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,851,walls,34,0,0,6,0,-1088,0,1538,1540,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,827,wells,17,0,1,3,5,-3840,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,808,blocked_spawn,17,0,1,1,0,-11088,0,501,503,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,809,equal_scores,9,0,0,2,2,-1728,0,413,415,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,2,heuristic_trajectory,17,0,0,5,2,-1872,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,602,high_stack_holes,34,0,3,3,12,-10672,0,1538,1540,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,804,last_candidate_winner,17,0,1,2,7,-3520,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,888,no_move,34,0,0,0,0,0,1,382,384,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,302,random_trajectory,34,0,1,7,4,-5792,0,1538,1540,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,898,walls,9,0,0,6,0,-1056,0,413,415,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,832,wells,17,0,1,2,5,-3552,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,811,blocked_spawn,17,0,1,8,0,-6144,0,671,673,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,821,equal_scores,34,0,2,1,3,-3376,0,1538,1540,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,3,heuristic_trajectory,34,0,1,6,0,-1072,0,1538,1540,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,603,high_stack_holes,34,0,1,6,14,-11424,0,1232,1234,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,807,last_candidate_winner,17,0,1,8,2,-2256,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,942,no_move,17,0,0,0,0,0,1,195,197,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,303,random_trajectory,17,0,1,0,8,-13616,0,263,265,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,911,walls,17,0,0,0,0,-1184,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,846,wells,9,0,0,0,6,-3904,0,413,415,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,813,blocked_spawn,17,0,0,0,0,-9648,0,399,401,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,822,equal_scores,34,0,0,1,3,-2336,0,1538,1540,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,4,heuristic_trajectory,34,0,3,3,4,-3776,0,1538,1540,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,604,high_stack_holes,34,0,3,3,16,-14896,0,586,588,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,810,last_candidate_winner,17,0,1,8,1,-2080,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,969,no_move,9,0,0,0,0,0,1,107,109,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,304,random_trajectory,17,0,1,7,4,-5440,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,914,walls,17,0,0,1,0,-1152,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,848,wells,17,0,1,3,5,-3840,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,814,blocked_spawn,17,0,1,4,0,-9232,0,331,333,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,830,equal_scores,17,0,1,5,2,-2336,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,5,heuristic_trajectory,9,0,0,6,2,-2320,0,413,415,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,605,high_stack_holes,34,0,3,6,3,-2896,0,1538,1540,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,812,last_candidate_winner,17,0,1,9,2,-2352,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,976,no_move,17,0,0,0,0,0,1,195,197,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,305,random_trajectory,17,0,1,4,15,-8800,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,922,walls,34,0,0,0,0,-1088,0,1538,1540,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,858,wells,34,0,3,6,4,-3456,0,1538,1540,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,815,blocked_spawn,34,0,1,3,0,-12032,0,552,554,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,831,equal_scores,17,0,0,4,1,-1280,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,6,heuristic_trajectory,17,0,1,0,4,-3056,0,773,775,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,606,high_stack_holes,17,0,1,2,15,-12272,0,603,605,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,816,last_candidate_winner,34,0,3,8,2,-1856,0,1538,1540,native
4847cf9e0fa16c93cfc9f9fbddad016bcf1ffb01-dirty,1,1,1,1,1,986,no_move,9,0,0,0,0,0,1,107,109,native
