commit,arch,board_repr,lanes,depth,precision,state_id,category,root_candidates,leaf_candidates,rotation,x,y,score,no_move,core_cycles,request_interval_cycles,driver
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,802,blocked_spawn,17,0,1,6,0,-7461,0,603,605,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,801,equal_scores,34,0,1,4,2,-2427,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,0,heuristic_trajectory,17,0,0,5,2,-1815,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,600,high_stack_holes,34,0,2,4,16,-9522,0,858,860,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,800,last_candidate_winner,17,0,1,9,1,-4671,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,839,no_move,34,0,0,0,0,0,1,382,384,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,300,random_trajectory,34,0,2,7,5,-5253,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,845,walls,34,0,0,1,0,-888,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,817,wells,9,0,0,0,6,-3210,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,806,blocked_spawn,34,0,1,8,0,-8319,0,824,826,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,805,equal_scores,17,0,0,1,0,-894,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,1,heuristic_trajectory,17,0,1,0,3,-2150,0,773,775,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,601,high_stack_holes,34,0,3,0,16,-9309,0,790,792,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,803,last_candidate_winner,9,0,0,8,8,-5073,0,413,415,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,882,no_move,17,0,0,0,0,0,1,195,197,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,301,random_trajectory,34,0,1,7,4,-4536,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,851,walls,34,0,0,6,0,-888,0,1538,1540,native
ebde781a11596519c7a452de26bae83348e3cb54-dirty,1,1,1,1,3,827,wells,17,0,1,3,5,-3123,0,773,775,native
