configuration_id,target_mhz,seed,dsp_policy,attempt,current,status,timing_met,reported_fmax_mhz,lut4,ff,carry,bram,dsp,trellis_comb,trellis_ff,elapsed_s,peak_rss_mb,route_timeout_s,worst_path_from,worst_path_to,logic_ns,routing_ns,toolchain_id,synth_key,route_key,source_sha256
a0-bitmap-d1-p0-l1,50.0,11,nodsp,1,True,routed_timing_met,True,66.09,3071,2416,224,0,0,3737,2416,26.2,455.5,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.y_q_TRELLIS_FF_Q_5.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.y_q_TRELLIS_FF_Q_4.CE,3.92,11.21,oss-cad-suite-2026-09-04,914eb77537d721163403b1c2e19b90347c584645f78c396c1e8c1640045af82d,95f75dd09a5a4407a01b5774293b014788348ea85d0c4912aa7cdfcc8ccd33ca,223f2f9123e44630449258acc4980e06b38dae4a1b297bc309ca55f5437540a2
a0-bitmap-d1-p0-l1,50.0,12,nodsp,1,True,routed_timing_met,True,64.7,3071,2416,224,0,0,3737,2416,35.6,450.8,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.y_q_TRELLIS_FF_Q_5.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.state_TRELLIS_FF_Q_3.M,4.36,11.09,oss-cad-suite-2026-09-04,914eb77537d721163403b1c2e19b90347c584645f78c396c1e8c1640045af82d,5383ad191c4c8b3d461c7db7e3bfbfb1897f8bcf9acd220ae6bfc1be6b5822ff,0e2946d131b0c21dd3b87f5ce41680b77e90c25034c098978dd505f271736eeb
a0-bitmap-d1-p0-l1,50.0,13,nodsp,1,True,routed_timing_met,True,65.69,3071,2416,224,0,0,3737,2416,29.0,435.2,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.x_q_TRELLIS_FF_Q.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.y_q_TRELLIS_FF_Q_3.CE,4.32,10.9,oss-cad-suite-2026-09-04,914eb77537d721163403b1c2e19b90347c584645f78c396c1e8c1640045af82d,f525b41e7a32ea5aee00392a5d2d6d8b3b71516b665cb387f6860e441d8401c8,840dc0706bfeb199e959bbe65cf4887d56cdb9b8f281bb2b7067be51face89fa
a0-bitmap-d1-p0-l1,60.0,11,nodsp,1,True,routed_timing_met,True,66.09,3071,2416,224,0,0,3737,2416,27.3,455.3,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.y_q_TRELLIS_FF_Q_5.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.y_q_TRELLIS_FF_Q_4.CE,3.92,11.21,oss-cad-suite-2026-09-04,914eb77537d721163403b1c2e19b90347c584645f78c396c1e8c1640045af82d,78eb71402d2ae1413dfaddf738ba575ccce59578437b5993de7bb30fb56822d0,840dc0706bfeb199e959bbe65cf4887d56cdb9b8f281bb2b7067be51face89fa
a0-bitmap-d1-p0-l1,60.0,12,nodsp,1,True,routed_timing_met,True,64.7,3071,2416,224,0,0,3737,2416,39.4,450.8,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.y_q_TRELLIS_FF_Q_5.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.state_TRELLIS_FF_Q_3.M,4.36,11.09,oss-cad-suite-2026-09-04,914eb77537d721163403b1c2e19b90347c584645f78c396c1e8c1640045af82d,7ef3a14d0d99182158a652f36ca8d4d9f8c9239eac813c584fd38298a4b04ceb,840dc0706bfeb199e959bbe65cf4887d56cdb9b8f281bb2b7067be51face89fa
a0-bitmap-d1-p0-l1,60.0,13,nodsp,1,True,routed_timing_met,True,65.69,3071,2416,224,0,0,3737,2416,33.7,456.9,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.x_q_TRELLIS_FF_Q.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.y_q_TRELLIS_FF_Q_3.CE,4.32,10.9,oss-cad-suite-2026-09-04,914eb77537d721163403b1c2e19b90347c584645f78c396c1e8c1640045af82d,08cc173e8f26aa7e20645cc3e3786801990be1b66ad9e3edd1265720c1484e26,840dc0706bfeb199e959bbe65cf4887d56cdb9b8f281bb2b7067be51face89fa
a0-bitmap-d1-p0-l1,80.0,11,nodsp,1,True,routed_timing_failed,False,66.09,3071,2416,224,0,0,3737,2416,32.3,455.4,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.y_q_TRELLIS_FF_Q_5.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.y_q_TRELLIS_FF_Q_4.CE,3.92,11.21,oss-cad-suite-2026-09-04,914eb77537d721163403b1c2e19b90347c584645f78c396c1e8c1640045af82d,74faf2897405efd5fd8fd2a21b19eae7ca3df4c700dba187b68be7bf739131b9,840dc0706bfeb199e959bbe65cf4887d56cdb9b8f281bb2b7067be51face89fa
a0-bitmap-d1-p0-l1,80.0,12,nodsp,1,True,routed_timing_failed,False,64.7,3071,2416,224,0,0,3737,2416,37.8,451.1,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.y_q_TRELLIS_FF_Q_5.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.state_TRELLIS_FF_Q_3.M,4.36,11.09,oss-cad-suite-2026-09-04,914eb77537d721163403b1c2e19b90347c584645f78c396c1e8c1640045af82d,be54e7f97ad1883c04e5465786043dc670b3343434d181c65ec8476fbba24eb3,840dc0706bfeb199e959bbe65cf4887d56cdb9b8f281bb2b7067be51face89fa
a0-bitmap-d1-p0-l1,80.0,13,nodsp,1,True,routed_timing_failed,False,65.69,3071,2416,224,0,0,3737,2416,28.7,456.8,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.x_q_TRELLIS_FF_Q.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.y_q_TRELLIS_FF_Q_3.CE,4.32,10.9,oss-cad-suite-2026-09-04,914eb77537d721163403b1c2e19b90347c584645f78c396c1e8c1640045af82d,47110d273bd6b47b08cce277cec71945398ff6da1e6f5e98401dfc394f69f99f,840dc0706bfeb199e959bbe65cf4887d56cdb9b8f281bb2b7067be51face89fa
a0-bitmap-d1-p0-l1,100.0,11,nodsp,1,True,routed_timing_failed,False,66.09,3071,2416,224,0,0,3737,2416,27.1,455.4,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.y_q_TRELLIS_FF_Q_5.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.y_q_TRELLIS_FF_Q_4.CE,3.92,11.21,oss-cad-suite-2026-09-04,914eb77537d721163403b1c2e19b90347c584645f78c396c1e8c1640045af82d,5364253e2034065861117bbd992e1cd65ff9fe19816967fb963805c27d0708a8,840dc0706bfeb199e959bbe65cf4887d56cdb9b8f281bb2b7067be51face89fa
a0-bitmap-d1-p0-l1,100.0,12,nodsp,1,True,routed_timing_failed,False,64.7,3071,2416,224,0,0,3737,2416,33.1,450.9,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.y_q_TRELLIS_FF_Q_5.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.state_TRELLIS_FF_Q_3.M,4.36,11.09,oss-cad-suite-2026-09-04,914eb77537d721163403b1c2e19b90347c584645f78c396c1e8c1640045af82d,7c024f19000e40dc8ea89cbee6d822c8e5e2d3dbe4e0a66a25ccb223bf518c52,840dc0706bfeb199e959bbe65cf4887d56cdb9b8f281bb2b7067be51face89fa
a0-bitmap-d1-p0-l1,100.0,13,nodsp,1,True,routed_timing_failed,False,65.69,3071,2416,224,0,0,3737,2416,26.4,456.8,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.x_q_TRELLIS_FF_Q.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a0.u_drop.y_q_TRELLIS_FF_Q_3.CE,4.32,10.9,oss-cad-suite-2026-09-04,914eb77537d721163403b1c2e19b90347c584645f78c396c1e8c1640045af82d,e5ca893f2448d190aebea7e6961c9e2fb1b6d6e577e675a1c4f44f66a7a89b7f,840dc0706bfeb199e959bbe65cf4887d56cdb9b8f281bb2b7067be51face89fa
a1-bitmap-d1-p0-l1,50.0,11,nodsp,1,True,routed_timing_met,True,67.11,4043,2121,342,0,0,5017,2121,34.7,469.1,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.d_q[1]_TRELLIS_FF_Q_1.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.y_o_TRELLIS_FF_Q_2.M,6.39,8.52,oss-cad-suite-2026-09-04,13e7a47579ea748203432e6e160dad1c95fc8e230864449892507f0aee7b4045,e11b0294cf2da92879bafd0ae841babbb56b9b605ed378a69e3d37a47d5e6859,12f37d20ddf9bc2d9f878edbda11c9e2002772e7f12a3405ee2da314b83b0d03
a1-bitmap-d1-p0-l1,50.0,12,nodsp,1,True,routed_timing_met,True,67.2,4043,2121,342,0,0,5017,2121,48.1,467.5,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.d_q[0]_TRELLIS_FF_Q.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.legal_o_TRELLIS_FF_Q.M,6.24,8.64,oss-cad-suite-2026-09-04,13e7a47579ea748203432e6e160dad1c95fc8e230864449892507f0aee7b4045,bb759f35f76ec5ba139cbdae77d28316cb1b5beaee4fa746120cc834d383bb62,7c9876f04cd09a7c7b6d2d45f17e9fb7631c04db51c2f27970aaa9f6b7e8e660
a1-bitmap-d1-p0-l1,50.0,13,nodsp,1,True,routed_timing_met,True,67.9,4043,2121,342,0,0,5017,2121,91.5,477.9,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.u_clear.board_o_TRELLIS_FF_Q_168.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_feat.colholes_q[8]_TRELLIS_FF_Q_4.DI,4.73,10.0,oss-cad-suite-2026-09-04,13e7a47579ea748203432e6e160dad1c95fc8e230864449892507f0aee7b4045,ab7cdf54a172ab25ad1d6d4e620af8b8eaf1a5329518f0f30879980d382a6680,34c1cd3fb3736c3d31cf1fbdd375ebe42101e7e153e205e1df951f260941d40c
a1-bitmap-d1-p0-l1,60.0,11,nodsp,1,True,routed_timing_met,True,67.11,4043,2121,342,0,0,5017,2121,41.2,469.6,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.d_q[1]_TRELLIS_FF_Q_1.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.y_o_TRELLIS_FF_Q_2.M,6.39,8.52,oss-cad-suite-2026-09-04,13e7a47579ea748203432e6e160dad1c95fc8e230864449892507f0aee7b4045,2b8e1aa407f23d6b91e8aaf7c53284a4c4a8e8351a3bc60c0137652197cb5729,433849952e99f0989f213e28d5b97d48f62252782bb0ceeff2dfa46ae9378652
a1-bitmap-d1-p0-l1,60.0,12,nodsp,1,True,routed_timing_met,True,67.2,4043,2121,342,0,0,5017,2121,46.8,467.2,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.d_q[0]_TRELLIS_FF_Q.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.legal_o_TRELLIS_FF_Q.M,6.24,8.64,oss-cad-suite-2026-09-04,13e7a47579ea748203432e6e160dad1c95fc8e230864449892507f0aee7b4045,c9c59958cf2eadc02ce086b82f9100ab350a6052a495c592d65efc7a2c951311,d61bafcc9bc0a67058812ede481d3c4d3480301c0bafd0cde646bc27436e6b2a
a1-bitmap-d1-p0-l1,60.0,13,nodsp,1,True,routed_timing_met,True,67.9,4043,2121,342,0,0,5017,2121,93.5,477.9,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.u_clear.board_o_TRELLIS_FF_Q_168.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_feat.colholes_q[8]_TRELLIS_FF_Q_4.DI,4.73,10.0,oss-cad-suite-2026-09-04,13e7a47579ea748203432e6e160dad1c95fc8e230864449892507f0aee7b4045,6cd0aaa427d88d4107c022a302c5ba606ab296804bde083c8e4b9178648e7924,a88ef894801ab286628d2c9d33628d62e3d527e622d22c6b97fc051c353cb5c0
a1-bitmap-d1-p0-l1,80.0,11,nodsp,1,True,routed_timing_failed,False,67.11,4043,2121,342,0,0,5017,2121,35.8,469.1,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.d_q[1]_TRELLIS_FF_Q_1.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.y_o_TRELLIS_FF_Q_2.M,6.39,8.52,oss-cad-suite-2026-09-04,13e7a47579ea748203432e6e160dad1c95fc8e230864449892507f0aee7b4045,e355ceabdb49d7182aa165b5e848ae32f70eb65b34e565fca31b43f4b648836f,e8692ba9927c10af19791249ee15a2bad59c5069cb2407de4a0a2ac0a6abf5f1
a1-bitmap-d1-p0-l1,80.0,12,nodsp,1,True,routed_timing_failed,False,67.2,4043,2121,342,0,0,5017,2121,47.0,454.5,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.d_q[0]_TRELLIS_FF_Q.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.legal_o_TRELLIS_FF_Q.M,6.24,8.64,oss-cad-suite-2026-09-04,13e7a47579ea748203432e6e160dad1c95fc8e230864449892507f0aee7b4045,e2b4211458016848eb13c6bf45a59b134e13656c1bc391e356b84c522794cfcb,e8692ba9927c10af19791249ee15a2bad59c5069cb2407de4a0a2ac0a6abf5f1
a1-bitmap-d1-p0-l1,80.0,13,nodsp,1,True,routed_timing_failed,False,67.9,4043,2121,342,0,0,5017,2121,91.1,472.2,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.u_clear.board_o_TRELLIS_FF_Q_168.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_feat.colholes_q[8]_TRELLIS_FF_Q_4.DI,4.73,10.0,oss-cad-suite-2026-09-04,13e7a47579ea748203432e6e160dad1c95fc8e230864449892507f0aee7b4045,15657e0a72e3fc7e844a7d7c36554dc2b6ff1a88b512735df0a9bd3835ebdfc0,b047d445026ac3d81d43c0d90833169d551c5590741ea1cf8e3853791100d009
a1-bitmap-d1-p0-l1,100.0,11,nodsp,1,True,routed_timing_failed,False,67.11,4043,2121,342,0,0,5017,2121,38.6,469.4,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.d_q[1]_TRELLIS_FF_Q_1.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.y_o_TRELLIS_FF_Q_2.M,6.39,8.52,oss-cad-suite-2026-09-04,13e7a47579ea748203432e6e160dad1c95fc8e230864449892507f0aee7b4045,f3657547f04726201295e0b587b9965fb469fb42bf083a505c42c2dce000c40e,7b0cd09c409ac6efe8e47fe28a458129eecdbe3322bb23cb220e4d8a0585ae41
a1-bitmap-d1-p0-l1,100.0,12,nodsp,1,True,routed_timing_failed,False,67.2,4043,2121,342,0,0,5017,2121,45.4,467.5,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.d_q[0]_TRELLIS_FF_Q.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.legal_o_TRELLIS_FF_Q.M,6.24,8.64,oss-cad-suite-2026-09-04,13e7a47579ea748203432e6e160dad1c95fc8e230864449892507f0aee7b4045,65e82f6bca4bb02941f0fb74ca42357e2e886cfbef9b6e3edb6ba3e1b27864bf,7b0cd09c409ac6efe8e47fe28a458129eecdbe3322bb23cb220e4d8a0585ae41
a1-bitmap-d1-p0-l1,100.0,13,nodsp,1,True,routed_timing_failed,False,67.9,4043,2121,342,0,0,5017,2121,97.5,473.1,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.u_clear.board_o_TRELLIS_FF_Q_168.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_feat.colholes_q[8]_TRELLIS_FF_Q_4.DI,4.73,10.0,oss-cad-suite-2026-09-04,13e7a47579ea748203432e6e160dad1c95fc8e230864449892507f0aee7b4045,6b4943236e0bfcbf7b2d1a7ed0eee2c36716c39c7480030b134bca97c3893184,3fabad5e4081fb525c0e5a79abce04f8371d722292257ead8eeadf2cc51f3ba7
a1-cache-d1-p0-l1,50.0,11,nodsp,1,True,routed_timing_met,True,65.67,4030,2220,342,0,0,5004,2220,39.7,467.9,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.d_q[0]_TRELLIS_FF_Q_2.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.legal_o_TRELLIS_FF_Q.M,6.33,8.89,oss-cad-suite-2026-09-04,441925f8c1bd1f7f090631b86a127a2885bb46e23748ef46383767659a0d3500,1d9ecd15369012df89d40e7a7c5fd22abe4ff4361c2e2b33669d87c4ca6e9999,3fabad5e4081fb525c0e5a79abce04f8371d722292257ead8eeadf2cc51f3ba7
a1-cache-d1-p0-l1,50.0,12,nodsp,1,True,routed_timing_met,True,65.75,4030,2220,342,0,0,5004,2220,40.2,467.5,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.d_q[1]_TRELLIS_FF_Q_2.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.y_o_TRELLIS_FF_Q_2.M,6.33,8.88,oss-cad-suite-2026-09-04,441925f8c1bd1f7f090631b86a127a2885bb46e23748ef46383767659a0d3500,a8cee81a35b926f78dc9b9fe30c140fe6ca24efce1dc88dd1e18e0da1fc391b5,fea073ad3b7ab86d89f06d92771960d785d30cdb90650ee1e8d6af84ec9ad0a3
a1-cache-d1-p0-l1,50.0,13,nodsp,1,True,routed_timing_met,True,65.69,4030,2220,342,0,0,5004,2220,43.2,469.6,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.d_q[1]_TRELLIS_FF_Q_1.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.y_o_TRELLIS_FF_Q.M,6.33,8.89,oss-cad-suite-2026-09-04,441925f8c1bd1f7f090631b86a127a2885bb46e23748ef46383767659a0d3500,31356bb7a51c995d327cf5602e71ad6ffe6ce5947df58eaa032e2f6b569415ec,29bde84a0d34d10c5d900088d6334ddb93a7a9cd904169564a734ae6f44e7233
a1-cache-d1-p0-l1,60.0,11,nodsp,1,True,routed_timing_met,True,65.67,4030,2220,342,0,0,5004,2220,43.9,467.9,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.d_q[0]_TRELLIS_FF_Q_2.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.legal_o_TRELLIS_FF_Q.M,6.33,8.89,oss-cad-suite-2026-09-04,441925f8c1bd1f7f090631b86a127a2885bb46e23748ef46383767659a0d3500,0f8ec9f7e213b5b10b3b3f423dacaa21e6e1bfe2324db7fa7096ed6e9a217c27,29bde84a0d34d10c5d900088d6334ddb93a7a9cd904169564a734ae6f44e7233
a1-cache-d1-p0-l1,60.0,12,nodsp,1,True,routed_timing_met,True,65.75,4030,2220,342,0,0,5004,2220,39.5,467.2,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.d_q[1]_TRELLIS_FF_Q_2.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.y_o_TRELLIS_FF_Q_2.M,6.33,8.88,oss-cad-suite-2026-09-04,441925f8c1bd1f7f090631b86a127a2885bb46e23748ef46383767659a0d3500,a3f2dacaa6b5f7ee7f6efcd89e4a2b6f5c78a48bd428790c1fc24da5b2fa6025,243370077ef11856900088bcda1a5320c45b8a95a7cfdc01c62cf567cb2e7786
a1-cache-d1-p0-l1,60.0,13,nodsp,1,True,routed_timing_met,True,65.69,4030,2220,342,0,0,5004,2220,49.8,469.0,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.d_q[1]_TRELLIS_FF_Q_1.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.y_o_TRELLIS_FF_Q.M,6.33,8.89,oss-cad-suite-2026-09-04,441925f8c1bd1f7f090631b86a127a2885bb46e23748ef46383767659a0d3500,b787b7727598712fc5f4f5ef7c41e6c5aabc00d79f2ff9d15838892f0cd87462,243370077ef11856900088bcda1a5320c45b8a95a7cfdc01c62cf567cb2e7786
a1-cache-d1-p0-l1,80.0,11,nodsp,1,True,routed_timing_failed,False,65.67,4030,2220,342,0,0,5004,2220,46.6,468.0,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.d_q[0]_TRELLIS_FF_Q_2.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.legal_o_TRELLIS_FF_Q.M,6.33,8.89,oss-cad-suite-2026-09-04,441925f8c1bd1f7f090631b86a127a2885bb46e23748ef46383767659a0d3500,c7e2401d256137e0dc5270c5688355c5268931d5baa03d2b9225c83c3352774a,80cdf345042f9e89fb0f3e57e12bd20965a6b0474d1410a0088c69283f9df7e3
a1-cache-d1-p0-l1,80.0,12,nodsp,1,True,routed_timing_failed,False,65.75,4030,2220,342,0,0,5004,2220,46.2,467.4,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.d_q[1]_TRELLIS_FF_Q_2.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.y_o_TRELLIS_FF_Q_2.M,6.33,8.88,oss-cad-suite-2026-09-04,441925f8c1bd1f7f090631b86a127a2885bb46e23748ef46383767659a0d3500,e12121f2312e0a2e27e0747971a472c63a856d1383998dbbf630953101349a3e,80cdf345042f9e89fb0f3e57e12bd20965a6b0474d1410a0088c69283f9df7e3
a1-cache-d1-p0-l1,80.0,13,nodsp,1,True,routed_timing_failed,False,65.69,4030,2220,342,0,0,5004,2220,39.3,469.4,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.d_q[1]_TRELLIS_FF_Q_1.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.y_o_TRELLIS_FF_Q.M,6.33,8.89,oss-cad-suite-2026-09-04,441925f8c1bd1f7f090631b86a127a2885bb46e23748ef46383767659a0d3500,68add08585904627e58e5653da610f3de8f12bf0d6bc9f6240ed4859dc3a0f4e,80cdf345042f9e89fb0f3e57e12bd20965a6b0474d1410a0088c69283f9df7e3
a1-cache-d1-p0-l1,100.0,11,nodsp,1,True,routed_timing_failed,False,65.67,4030,2220,342,0,0,5004,2220,40.9,467.9,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.d_q[0]_TRELLIS_FF_Q_2.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.legal_o_TRELLIS_FF_Q.M,6.33,8.89,oss-cad-suite-2026-09-04,441925f8c1bd1f7f090631b86a127a2885bb46e23748ef46383767659a0d3500,c6c30b98676d12afbc81534bb5fea0ae577123d63a4b2181629d6ba5ef719838,80cdf345042f9e89fb0f3e57e12bd20965a6b0474d1410a0088c69283f9df7e3
a1-cache-d1-p0-l1,100.0,12,nodsp,1,True,routed_timing_failed,False,65.75,4030,2220,342,0,0,5004,2220,40.0,466.9,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.d_q[1]_TRELLIS_FF_Q_2.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.y_o_TRELLIS_FF_Q_2.M,6.33,8.88,oss-cad-suite-2026-09-04,441925f8c1bd1f7f090631b86a127a2885bb46e23748ef46383767659a0d3500,2e715f27824fb55ef6f4398813a3cf0ef41e10f234da8dcc7dc414d1e718d47d,80cdf345042f9e89fb0f3e57e12bd20965a6b0474d1410a0088c69283f9df7e3
a1-cache-d1-p0-l1,100.0,13,nodsp,1,True,routed_timing_failed,False,65.69,4030,2220,342,0,0,5004,2220,40.8,469.1,600,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.d_q[1]_TRELLIS_FF_Q_1.Q,u_core.genblk3.g_d1.g_lane[0].u_lane.u_eval.g_a1.u_drop.y_o_TRELLIS_FF_Q.M,6.33,8.89,oss-cad-suite-2026-09-04,441925f8c1bd1f7f090631b86a127a2885bb46e23748ef46383767659a0d3500,882e963e3511ee06eb069807edd61e9f1bee52cbb1a726372d234e5196d31b17,80cdf345042f9e89fb0f3e57e12bd20965a6b0474d1410a0088c69283f9df7e3
a1-cache-d1-p0-l2,50.0,11,nodsp,1,True,routed_timing_met,True,64.08,7345,3738,642,0,0,9185,3738,86.2,586.9,600,u_core.genblk3.g_d1.g_lane[1].u_lane.u_eval.g_a1.u_drop.d_q[0]_TRELLIS_FF_Q_5.Q,u_core.genblk3.g_d1.g_lane[1].u_lane.u_eval.g_a1.u_drop.y_o_TRELLIS_FF_Q_1.M,6.36,9.24,oss-cad-suite-2026-09-04,0314c3ecde28fdfa68a373a324ddd353ee76393f1e59883accc8f567e71f934f,1ee00db614a1bf8c7aea4aacc9543a99bffd46206fc017292a82d4080240c7d6,559852ae8715eb339b5216526d2838dbfe88a2f20e33325a5cef686dcfe19463
